word	sentid	corpuspos	markers	list_len	prompt_len	wlen	surp	hs	dHs
,	55	17	1	7	1	1	2.40183424949646	6.366543769836426	-0.3791670799255371
marriage	55	18	1	7	1	8	15.643714904785156	7.398228645324707	-1.0316848754882812
,	55	19	1	7	1	1	0.8510280251502991	3.5990121364593506	3.7992165088653564
ticket	55	20	1	7	1	6	16.313688278198242	6.438683032989502	-2.8396708965301514
,	55	21	1	7	1	1	1.463200569152832	5.416380882263184	1.0223021507263184
baby	55	22	1	7	1	4	9.983307838439941	7.626620769500732	-2.210239887237549
,	55	23	1	7	1	1	1.084878921508789	4.551988124847412	3.0746326446533203
treasure	55	24	1	7	1	8	15.4114408493042	7.847054958343506	-3.2950668334960938
,	55	25	1	7	1	1	1.1167230606079102	5.067032337188721	2.780022621154785
event	55	26	1	7	1	5	17.199512481689453	7.547695159912109	-2.4806628227233887
,	55	27	1	7	1	1	1.4537755250930786	5.861850738525391	1.6858444213867188
weakness	55	28	1	7	1	8	15.40693473815918	7.5620598793029785	-1.700209140777588
.	55	29	1	7	1	1	6.669938564300537	2.727022171020508	4.835037708282471
and	55	30	2	7	1	3	18.377120971679688	0.5317522883415222	2.1952698826789856
the	55	31	2	7	1	3	3.9291341304779053	8.12510871887207	-7.593356430530548
other	55	32	2	7	1	5	5.2026686668396	10.573057174682617	-2.447948455810547
:	55	33	2	7	1	1	6.350770473480225	8.860644340515137	1.7124128341674805
ticket	55	34	3	7	1	6	17.487316131591797	7.453363418579102	1.4072809219360352
,	55	35	3	7	1	1	4.041009902954102	8.702410697937012	-1.2490472793579102
blanket	55	36	3	7	1	7	14.945099830627441	9.416057586669922	-0.7136468887329102
,	55	37	3	7	1	1	1.9837925434112549	7.863480091094971	1.5525774955749512
weakness	55	38	3	7	1	8	16.024477005004883	8.78835678100586	-0.9248766899108887
,	55	39	3	7	1	1	0.720505952835083	2.688213586807251	6.100143194198608
treasure	55	40	3	7	1	8	13.433125495910645	8.24277400970459	-5.554560422897339
,	55	41	3	7	1	1	1.0019032955169678	4.476492881774902	3.7662811279296875
event	55	42	3	7	1	5	15.845452308654785	8.523726463317871	-4.047233581542969
,	55	43	3	7	1	1	1.1345471143722534	5.376047134399414	3.147679328918457
marriage	55	44	3	7	1	8	11.658330917358398	8.564931869506836	-3.188884735107422
,	55	45	3	7	1	1	0.7878431081771851	3.5791990756988525	4.985732793807983
baby	55	46	3	7	1	4	10.204072952270508	8.573349952697754	-4.994150876998901
.	55	47	3	7	1	1	4.410805702209473	4.660671710968018	3.9126782417297363
before	56	0	0	7	1	6	10.15685749053955	6.5332417488098145	0.0
the	56	1	0	7	1	3	1.5021597146987915	5.209762096405029	1.3234796524047852
meeting	56	2	0	7	1	7	8.72624397277832	7.835397720336914	-2.6256356239318848
,	56	3	0	7	1	1	1.6279305219650269	5.311218738555908	2.524178981781006
<unk>	56	4	0	7	1	5	1.7294509410858154	4.781772613525391	0.5294461250305176
wrote	56	5	0	7	1	5	6.6102166175842285	7.430719375610352	-2.648946762084961
down	56	6	0	7	1	4	11.26168155670166	4.7779221534729	2.652797222137451
the	56	7	0	7	1	3	1.6760858297348022	5.014759063720703	-0.23683691024780273
following	56	8	0	7	1	9	9.148425102233887	10.01791000366211	-5.003150939941406
lists	56	9	0	7	1	5	11.491289138793945	7.569116115570068	2.448793888092041
of	56	10	0	7	1	2	1.9158339500427246	3.7759716510772705	3.793144464492798
words	56	11	0	7	1	5	10.175374031066895	5.662107944488525	-1.8861362934112549
.	56	12	0	7	1	1	2.7565982341766357	5.414645671844482	0.24746227264404297
one	56	13	0	7	1	3	25.7582950592041	0.2561880946159363	5.158457577228546
was	56	14	0	7	1	3	7.008138179779053	5.137068271636963	-4.880880177021027
:	56	15	0	7	1	1	8.91657543182373	8.265914916992188	-3.1288466453552246
summer	56	16	1	7	1	6	13.847445487976074	5.987376689910889	2.278538227081299
,	56	17	1	7	1	1	3.2168447971343994	7.231579303741455	-1.2442026138305664
bottom	56	18	1	7	1	6	14.17112922668457	7.718272686004639	-0.4866933822631836
,	56	19	1	7	1	1	1.5441521406173706	4.7981343269348145	2.920138359069824
meaning	56	20	1	7	1	7	13.659213066101074	6.98193359375	-2.1837992668151855
,	56	21	1	7	1	1	1.7071993350982666	5.362619876861572	1.6193137168884277
campaign	56	22	1	7	1	8	15.112333297729492	7.566795825958252	-2.2041759490966797
,	56	23	1	7	1	1	1.2338066101074219	5.400722503662109	2.1660733222961426
voyage	56	24	1	7	1	6	14.121630668640137	6.994294166564941	-1.593571662902832
,	56	25	1	7	1	1	1.289366602897644	4.900125026702881	2.0941691398620605
cannon	56	26	1	7	1	6	15.481884002685547	7.3633036613464355	-2.4631786346435547
,	56	27	1	7	1	1	1.074440598487854	4.51740837097168	2.845895290374756
helmet	56	28	1	7	1	6	13.328850746154785	8.42262077331543	-3.90521240234375
.	56	29	1	7	1	1	7.059253692626953	4.022540092468262	4.400080680847168
and	56	30	2	7	1	3	17.993263244628906	0.32432204484939575	3.698218047618866
the	56	31	2	7	1	3	4.225058555603027	7.801103591918945	-7.47678154706955
other	56	32	2	7	1	5	6.059703350067139	10.560365676879883	-2.7592620849609375
:	56	33	2	7	1	1	7.556995868682861	9.110392570495605	1.4499731063842773
helmet	56	34	3	7	1	6	14.942766189575195	7.4292426109313965	1.681149959564209
,	56	35	3	7	1	1	2.7695093154907227	6.752155303955078	0.6770873069763184
bottom	56	36	3	7	1	6	12.371803283691406	9.376370429992676	-2.6242151260375977
,	56	37	3	7	1	1	1.4171221256256104	4.684948921203613	4.6914215087890625
campaign	56	38	3	7	1	8	17.82308578491211	7.7820725440979	-3.097123622894287
,	56	39	3	7	1	1	1.0845216512680054	5.146052360534668	2.6360201835632324
cannon	56	40	3	7	1	6	12.339892387390137	7.1195878982543945	-1.9735355377197266
,	56	41	3	7	1	1	0.8158436417579651	3.6846022605895996	3.434985637664795
voyage	56	42	3	7	1	6	16.29256248474121	8.784463882446289	-5.0998616218566895
,	56	43	3	7	1	1	1.1163480281829834	5.029751777648926	3.7547121047973633
meaning	56	44	3	7	1	7	16.908546447753906	8.601731300354004	-3.571979522705078
,	56	45	3	7	1	1	1.2306064367294312	4.662613868713379	3.939117431640625
summer	56	46	3	7	1	6	12.618119239807129	8.455876350402832	-3.793262481689453
.	56	47	3	7	1	1	7.419721603393555	5.982335567474365	2.473540782928467
before	57	0	0	7	1	6	10.15685749053955	6.5332417488098145	0.0
the	57	1	0	7	1	3	1.5021597146987915	5.209762096405029	1.3234796524047852
meeting	57	2	0	7	1	7	8.72624397277832	7.835397720336914	-2.6256356239318848
,	57	3	0	7	1	1	1.6279305219650269	5.311218738555908	2.524178981781006
<unk>	57	4	0	7	1	5	1.7294509410858154	4.781772613525391	0.5294461250305176
wrote	57	5	0	7	1	5	6.6102166175842285	7.430719375610352	-2.648946762084961
down	57	6	0	7	1	4	11.26168155670166	4.7779221534729	2.652797222137451
the	57	7	0	7	1	3	1.6760858297348022	5.014759063720703	-0.23683691024780273
following	57	8	0	7	1	9	9.148425102233887	10.01791000366211	-5.003150939941406
lists	57	9	0	7	1	5	11.491289138793945	7.569116115570068	2.448793888092041
of	57	10	0	7	1	2	1.9158339500427246	3.7759716510772705	3.793144464492798
words	57	11	0	7	1	5	10.175374031066895	5.662107944488525	-1.8861362934112549
.	57	12	0	7	1	1	2.7565982341766357	5.414645671844482	0.24746227264404297
one	57	13	0	7	1	3	25.7582950592041	0.2561880946159363	5.158457577228546
was	57	14	0	7	1	3	7.008138179779053	5.137068271636963	-4.880880177021027
:	57	15	0	7	1	1	8.91657543182373	8.265914916992188	-3.1288466453552246
effort	57	16	1	7	1	6	18.45429801940918	5.987376689910889	2.278538227081299
,	57	17	1	7	1	1	3.3638830184936523	6.026542663574219	-0.03916597366333008
province	57	18	1	7	1	8	17.983476638793945	8.8347749710083	-2.808232307434082
,	57	19	1	7	1	1	0.9416848421096802	4.101651668548584	4.733123302459717
parcel	57	20	1	7	1	6	18.471094131469727	7.151583671569824	-3.0499320030212402
,	57	21	1	7	1	1	0.8376719355583191	3.4469597339630127	3.7046239376068115
temple	57	22	1	7	1	6	15.733818054199219	7.099394798278809	-3.652435064315796
,	57	23	1	7	1	1	1.1177648305892944	4.930345058441162	2.1690497398376465
river	57	24	1	7	1	5	10.5112886428833	7.214798927307129	-2.284453868865967
,	57	25	1	7	1	1	1.5340256690979004	6.204451084136963	1.010347843170166
major	57	26	1	7	1	5	13.493743896484375	7.756657600402832	-1.5522065162658691
,	57	27	1	7	1	1	1.7554621696472168	6.485959529876709	1.270698070526123
meeting	57	28	1	7	1	7	13.066329956054688	6.838140964508057	-0.35218143463134766
.	57	29	1	7	1	1	7.544743537902832	2.326061248779297	4.51207971572876
and	57	30	2	7	1	3	17.843191146850586	0.34346631169319153	1.9825949370861053
the	57	31	2	7	1	3	3.7848968505859375	7.576247692108154	-7.232781380414963
other	57	32	2	7	1	5	4.908207416534424	9.916682243347168	-2.3404345512390137
:	57	33	2	7	1	1	6.629709720611572	8.52560043334961	1.3910818099975586
major	57	34	3	7	1	5	11.091289520263672	7.152082443237305	1.3735179901123047
,	57	35	3	7	1	1	3.572981595993042	8.499451637268066	-1.3473691940307617
province	57	36	3	7	1	8	16.82288360595703	8.471299171447754	0.0281524658203125
,	57	37	3	7	1	1	1.1253390312194824	4.541839599609375	3.929459571838379
meeting	57	38	3	7	1	7	12.567490577697754	6.548619747161865	-2.0067801475524902
,	57	39	3	7	1	1	1.4178959131240845	5.3620429039001465	1.1865768432617188
temple	57	40	3	7	1	6	16.024770736694336	5.529622554779053	-0.16757965087890625
,	57	41	3	7	1	1	0.9532326459884644	4.30262565612793	1.226996898651123
river	57	42	3	7	1	5	10.364947319030762	6.7987446784973145	-2.4961190223693848
,	57	43	3	7	1	1	1.5941864252090454	6.21306037902832	0.5856842994689941
effort	57	44	3	7	1	6	16.803585052490234	7.304266452789307	-1.0912060737609863
,	57	45	3	7	1	1	0.6018460392951965	2.928274393081665	4.375992059707642
parcel	57	46	3	7	1	6	17.745925903320312	6.8716206550598145	-3.9433462619781494
.	57	47	3	7	1	1	4.969699859619141	3.5439131259918213	3.327707529067993
before	58	0	0	7	1	6	10.15685749053955	6.5332417488098145	0.0
the	58	1	0	7	1	3	1.5021597146987915	5.209762096405029	1.3234796524047852
meeting	58	2	0	7	1	7	8.72624397277832	7.835397720336914	-2.6256356239318848
,	58	3	0	7	1	1	1.6279305219650269	5.311218738555908	2.524178981781006
<unk>	58	4	0	7	1	5	1.7294509410858154	4.781772613525391	0.5294461250305176
wrote	58	5	0	7	1	5	6.6102166175842285	7.430719375610352	-2.648946762084961
down	58	6	0	7	1	4	11.26168155670166	4.7779221534729	2.652797222137451
the	58	7	0	7	1	3	1.6760858297348022	5.014759063720703	-0.23683691024780273
following	58	8	0	7	1	9	9.148425102233887	10.01791000366211	-5.003150939941406
lists	58	9	0	7	1	5	11.491289138793945	7.569116115570068	2.448793888092041
of	58	10	0	7	1	2	1.9158339500427246	3.7759716510772705	3.793144464492798
words	58	11	0	7	1	5	10.175374031066895	5.662107944488525	-1.8861362934112549
.	58	12	0	7	1	1	2.7565982341766357	5.414645671844482	0.24746227264404297
one	58	13	0	7	1	3	25.7582950592041	0.2561880946159363	5.158457577228546
was	58	14	0	7	1	3	7.008138179779053	5.137068271636963	-4.880880177021027
:	58	15	0	7	1	1	8.91657543182373	8.265914916992188	-3.1288466453552246
acre	58	16	1	7	1	4	23.932308197021484	5.987376689910889	2.278538227081299
,	58	17	1	7	1	1	2.1297242641448975	5.561290740966797	0.4260859489440918
fortune	58	18	1	7	1	7	16.79930877685547	5.156179428100586	0.40511131286621094
,	58	19	1	7	1	1	1.7695618867874146	4.32993745803833	0.8262419700622559
motive	58	20	1	7	1	6	18.786712646484375	5.237897872924805	-0.9079604148864746
,	58	21	1	7	1	1	1.534528136253357	5.458765029907227	-0.22086715698242188
question	58	22	1	7	1	8	13.259864807128906	6.566781044006348	-1.108016014099121
,	58	23	1	7	1	1	1.178358793258667	4.798463821411133	1.7683172225952148
service	58	24	1	7	1	7	11.077376365661621	7.443087100982666	-2.644623279571533
,	58	25	1	7	1	1	0.9814826846122742	4.4228339195251465	3.0202531814575195
minute	58	26	1	7	1	6	17.547395706176758	7.671663284301758	-3.2488293647766113
,	58	27	1	7	1	1	1.8782848119735718	6.379397869110107	1.2922654151916504
tiger	58	28	1	7	1	5	17.50730323791504	8.145064353942871	-1.7656664848327637
.	58	29	1	7	1	1	3.516472101211548	5.093179225921631	3.0518851280212402
and	58	30	2	7	1	3	18.975833892822266	0.4884246587753296	4.604754567146301
the	58	31	2	7	1	3	3.648719310760498	7.8642120361328125	-7.375787377357483
other	58	32	2	7	1	5	5.5308098793029785	10.150239944458008	-2.2860279083251953
:	58	33	2	7	1	1	7.738247871398926	9.124370574951172	1.025869369506836
fortune	58	34	3	7	1	7	16.04206085205078	7.139836311340332	1.9845342636108398
,	58	35	3	7	1	1	2.5530219078063965	6.128434658050537	1.011401653289795
service	58	36	3	7	1	7	12.852272033691406	8.430381774902344	-2.3019471168518066
,	58	37	3	7	1	1	1.0123635530471802	4.520565986633301	3.909815788269043
tiger	58	38	3	7	1	5	15.560929298400879	7.8563313484191895	-3.3357653617858887
,	58	39	3	7	1	1	1.2920589447021484	5.24780797958374	2.608523368835449
question	58	40	3	7	1	8	14.318222045898438	7.535009384155273	-2.287201404571533
,	58	41	3	7	1	1	1.1512876749038696	4.961517333984375	2.5734920501708984
minute	58	42	3	7	1	6	17.585960388183594	7.922257423400879	-2.960740089416504
,	58	43	3	7	1	1	2.1283931732177734	7.088578701019287	0.8336787223815918
acre	58	44	3	7	1	4	23.202749252319336	8.364611625671387	-1.2760329246520996
,	58	45	3	7	1	1	1.04047429561615	4.634389877319336	3.730221748352051
motive	58	46	3	7	1	6	19.713125228881836	6.535115718841553	-1.9007258415222168
.	58	47	3	7	1	1	5.039286136627197	5.732458114624023	0.8026576042175293
before	59	0	0	7	1	6	10.15685749053955	6.5332417488098145	0.0
the	59	1	0	7	1	3	1.5021597146987915	5.209762096405029	1.3234796524047852
meeting	59	2	0	7	1	7	8.72624397277832	7.835397720336914	-2.6256356239318848
,	59	3	0	7	1	1	1.6279305219650269	5.311218738555908	2.524178981781006
<unk>	59	4	0	7	1	5	1.7294509410858154	4.781772613525391	0.5294461250305176
wrote	59	5	0	7	1	5	6.6102166175842285	7.430719375610352	-2.648946762084961
down	59	6	0	7	1	4	11.26168155670166	4.7779221534729	2.652797222137451
the	59	7	0	7	1	3	1.6760858297348022	5.014759063720703	-0.23683691024780273
following	59	8	0	7	1	9	9.148425102233887	10.01791000366211	-5.003150939941406
lists	59	9	0	7	1	5	11.491289138793945	7.569116115570068	2.448793888092041
of	59	10	0	7	1	2	1.9158339500427246	3.7759716510772705	3.793144464492798
words	59	11	0	7	1	5	10.175374031066895	5.662107944488525	-1.8861362934112549
.	59	12	0	7	1	1	2.7565982341766357	5.414645671844482	0.24746227264404297
one	59	13	0	7	1	3	25.7582950592041	0.2561880946159363	5.158457577228546
was	59	14	0	7	1	3	7.008138179779053	5.137068271636963	-4.880880177021027
:	59	15	0	7	1	1	8.91657543182373	8.265914916992188	-3.1288466453552246
motor	59	16	1	7	1	5	19.504302978515625	5.987376689910889	2.278538227081299
,	59	17	1	7	1	1	3.015941858291626	8.824795722961426	-2.837419033050537
lawyer	59	18	1	7	1	6	12.092792510986328	9.002434730529785	-0.17763900756835938
,	59	19	1	7	1	1	0.3575834035873413	1.3970775604248047	7.6053571701049805
powder	59	20	1	7	1	6	17.559139251708984	6.881701946258545	-5.48462438583374
,	59	21	1	7	1	1	1.0994813442230225	4.5255231857299805	2.3561787605285645
habit	59	22	1	7	1	5	14.400741577148438	7.511667728424072	-2.986144542694092
,	59	23	1	7	1	1	0.7870753407478333	2.6927974224090576	4.818870306015015
mountain	59	24	1	7	1	8	11.726034164428711	7.9805755615234375	-5.28777813911438
,	59	25	1	7	1	1	1.4567036628723145	7.081778526306152	0.8987970352172852
district	59	26	1	7	1	8	15.325420379638672	8.223820686340332	-1.1420421600341797
,	59	27	1	7	1	1	1.2230334281921387	6.069670677185059	2.1541500091552734
learning	59	28	1	7	1	8	16.032682418823242	7.713776111602783	-1.6441054344177246
.	59	29	1	7	1	1	6.823858737945557	2.530942678451538	5.182833433151245
and	59	30	2	7	1	3	18.811227798461914	0.4771929085254669	2.053749769926071
the	59	31	2	7	1	3	3.642101287841797	8.030653953552246	-7.553461045026779
other	59	32	2	7	1	5	5.00872278213501	10.37125301361084	-2.3405990600585938
:	59	33	2	7	1	1	6.656122207641602	8.758382797241211	1.612870216369629
lawyer	59	34	3	7	1	6	13.845749855041504	7.059863090515137	1.6985197067260742
,	59	35	3	7	1	1	2.1808650493621826	4.11635160446167	2.943511486053467
mountain	59	36	3	7	1	8	12.210599899291992	7.652242183685303	-3.535890579223633
,	59	37	3	7	1	1	1.822350025177002	7.419040679931641	0.2332015037536621
powder	59	38	3	7	1	6	16.195558547973633	8.173287391662598	-0.754246711730957
,	59	39	3	7	1	1	1.2054907083511353	5.124465465545654	3.0488219261169434
habit	59	40	3	7	1	5	14.947434425354004	8.0354585647583	-2.9109930992126465
,	59	41	3	7	1	1	0.9411051869392395	2.702211618423462	5.333246946334839
learning	59	42	3	7	1	8	13.67835521697998	7.555009365081787	-4.852797746658325
,	59	43	3	7	1	1	0.7917147874832153	3.0588881969451904	4.496121168136597
motor	59	44	3	7	1	5	11.712120056152344	7.227622985839844	-4.168734788894653
,	59	45	3	7	1	1	1.202880859375	5.863718032836914	1.3639049530029297
district	59	46	3	7	1	8	14.34917163848877	7.7335429191589355	-1.8698248863220215
.	59	47	3	7	1	1	6.724075794219971	5.364058971405029	2.3694839477539062
before	60	0	0	7	1	6	10.15685749053955	6.5332417488098145	0.0
the	60	1	0	7	1	3	1.5021597146987915	5.209762096405029	1.3234796524047852
meeting	60	2	0	7	1	7	8.72624397277832	7.835397720336914	-2.6256356239318848
,	60	3	0	7	1	1	1.6279305219650269	5.311218738555908	2.524178981781006
<unk>	60	4	0	7	1	5	1.7294509410858154	4.781772613525391	0.5294461250305176
wrote	60	5	0	7	1	5	6.6102166175842285	7.430719375610352	-2.648946762084961
down	60	6	0	7	1	4	11.26168155670166	4.7779221534729	2.652797222137451
the	60	7	0	7	1	3	1.6760858297348022	5.014759063720703	-0.23683691024780273
following	60	8	0	7	1	9	9.148425102233887	10.01791000366211	-5.003150939941406
lists	60	9	0	7	1	5	11.491289138793945	7.569116115570068	2.448793888092041
of	60	10	0	7	1	2	1.9158339500427246	3.7759716510772705	3.793144464492798
words	60	11	0	7	1	5	10.175374031066895	5.662107944488525	-1.8861362934112549
.	60	12	0	7	1	1	2.7565982341766357	5.414645671844482	0.24746227264404297
one	60	13	0	7	1	3	25.7582950592041	0.2561880946159363	5.158457577228546
was	60	14	0	7	1	3	7.008138179779053	5.137068271636963	-4.880880177021027
:	60	15	0	7	1	1	8.91657543182373	8.265914916992188	-3.1288466453552246
orange	60	16	1	7	1	6	15.503460884094238	5.987376689910889	2.278538227081299
,	60	17	1	7	1	1	2.4228429794311523	6.335168838500977	-0.3477921485900879
letter	60	18	1	7	1	6	14.26976490020752	6.185522079467773	0.14964675903320312
,	60	19	1	7	1	1	1.287835955619812	4.4299211502075195	1.755600929260254
acid	60	20	1	7	1	4	19.409391403198242	4.624398231506348	-0.19447708129882812
,	60	21	1	7	1	1	1.3436716794967651	4.902639865875244	-0.2782416343688965
stocking	60	22	1	7	1	8	18.45305061340332	6.400442123413086	-1.4978022575378418
,	60	23	1	7	1	1	0.58505779504776	3.2049782276153564	3.1954638957977295
olive	60	24	1	7	1	5	11.114029884338379	7.410697937011719	-4.205719709396362
,	60	25	1	7	1	1	0.9149384498596191	3.1937036514282227	4.216994285583496
garden	60	26	1	7	1	6	14.71707534790039	5.951294422149658	-2.7575907707214355
,	60	27	1	7	1	1	0.5616190433502197	3.0575482845306396	2.8937461376190186
feeling	60	28	1	7	1	7	18.63433074951172	7.014523029327393	-3.956974744796753
.	60	29	1	7	1	1	7.685910701751709	3.277643918991089	3.7368791103363037
and	60	30	2	7	1	3	18.241758346557617	0.51683109998703	2.760812819004059
the	60	31	2	7	1	3	3.9406797885894775	7.812987327575684	-7.296156227588654
other	60	32	2	7	1	5	5.491694450378418	9.921178817749023	-2.10819149017334
:	60	33	2	7	1	1	6.367034435272217	8.515331268310547	1.4058475494384766
garden	60	34	3	7	1	6	14.38984489440918	6.925078392028809	1.5902528762817383
,	60	35	3	7	1	1	2.9029972553253174	7.554065704345703	-0.6289873123168945
stocking	60	36	3	7	1	8	17.540563583374023	8.358515739440918	-0.8044500350952148
,	60	37	3	7	1	1	1.4775123596191406	6.121283054351807	2.2372326850891113
olive	60	38	3	7	1	5	10.823386192321777	8.111245155334473	-1.989962100982666
,	60	39	3	7	1	1	1.1926872730255127	4.134709358215332	3.9765357971191406
orange	60	40	3	7	1	6	7.650097846984863	6.598665237426758	-2.463955879211426
,	60	41	3	7	1	1	0.6126096844673157	2.6471824645996094	3.9514827728271484
acid	60	42	3	7	1	4	15.678069114685059	6.11079740524292	-3.4636149406433105
,	60	43	3	7	1	1	0.6450157165527344	2.9778730869293213	3.1329243183135986
letter	60	44	3	7	1	6	17.777694702148438	7.160619258880615	-4.182746171951294
,	60	45	3	7	1	1	0.5645089745521545	2.499499797821045	4.66111946105957
feeling	60	46	3	7	1	7	15.965752601623535	6.440261363983154	-3.9407615661621094
.	60	47	3	7	1	1	6.708471298217773	4.1170525550842285	2.323208808898926
before	61	0	0	7	1	6	10.15685749053955	6.5332417488098145	0.0
the	61	1	0	7	1	3	1.5021597146987915	5.209762096405029	1.3234796524047852
meeting	61	2	0	7	1	7	8.72624397277832	7.835397720336914	-2.6256356239318848
,	61	3	0	7	1	1	1.6279305219650269	5.311218738555908	2.524178981781006
<unk>	61	4	0	7	1	5	1.7294509410858154	4.781772613525391	0.5294461250305176
wrote	61	5	0	7	1	5	6.6102166175842285	7.430719375610352	-2.648946762084961
down	61	6	0	7	1	4	11.26168155670166	4.7779221534729	2.652797222137451
the	61	7	0	7	1	3	1.6760858297348022	5.014759063720703	-0.23683691024780273
following	61	8	0	7	1	9	9.148425102233887	10.01791000366211	-5.003150939941406
lists	61	9	0	7	1	5	11.491289138793945	7.569116115570068	2.448793888092041
of	61	10	0	7	1	2	1.9158339500427246	3.7759716510772705	3.793144464492798
words	61	11	0	7	1	5	10.175374031066895	5.662107944488525	-1.8861362934112549
.	61	12	0	7	1	1	2.7565982341766357	5.414645671844482	0.24746227264404297
one	61	13	0	7	1	3	25.7582950592041	0.2561880946159363	5.158457577228546
was	61	14	0	7	1	3	7.008138179779053	5.137068271636963	-4.880880177021027
:	61	15	0	7	1	1	8.91657543182373	8.265914916992188	-3.1288466453552246
island	61	16	1	7	1	6	15.043530464172363	5.987376689910889	2.278538227081299
,	61	17	1	7	1	1	2.8535614013671875	7.028897285461426	-1.041520595550537
theory	61	18	1	7	1	6	16.212844848632812	8.281932830810547	-1.253035545349121
,	61	19	1	7	1	1	0.6064859628677368	2.7609972953796387	5.520935535430908
person	61	20	1	7	1	6	15.678062438964844	7.309547424316406	-4.548550128936768
,	61	21	1	7	1	1	1.182579755783081	4.746642589569092	2.5629048347473145
season	61	22	1	7	1	6	13.323454856872559	7.825712203979492	-3.0790696144104004
,	61	23	1	7	1	1	1.1842129230499268	4.35035514831543	3.4753570556640625
supper	61	24	1	7	1	6	15.742751121520996	8.022205352783203	-3.6718502044677734
,	61	25	1	7	1	1	1.0897263288497925	4.439605236053467	3.5826001167297363
reason	61	26	1	7	1	6	14.688263893127441	7.289175033569336	-2.849569797515869
,	61	27	1	7	1	1	0.8666061758995056	3.232987403869629	4.056187629699707
patent	61	28	1	7	1	6	18.385469436645508	8.180007934570312	-4.947020530700684
.	61	29	1	7	1	1	5.783053398132324	4.256591320037842	3.9234166145324707
and	61	30	2	7	1	3	18.085145950317383	0.4152816832065582	3.8413096368312836
the	61	31	2	7	1	3	3.8430113792419434	8.162525177001953	-7.747243493795395
other	61	32	2	7	1	5	5.553881645202637	10.347366333007812	-2.1848411560058594
:	61	33	2	7	1	1	6.439375877380371	8.943819999694824	1.4035463333129883
island	61	34	3	7	1	6	14.285191535949707	7.418130397796631	1.5256896018981934
,	61	35	3	7	1	1	3.0062198638916016	7.806111812591553	-0.3879814147949219
theory	61	36	3	7	1	6	15.404857635498047	8.330668449401855	-0.5245566368103027
,	61	37	3	7	1	1	0.8415906429290771	3.338369607925415	4.99229884147644
supper	61	38	3	7	1	6	17.58652687072754	7.614090919494629	-4.275721311569214
,	61	39	3	7	1	1	1.2762138843536377	4.818096160888672	2.795994758605957
reason	61	40	3	7	1	6	13.981224060058594	7.804777145385742	-2.9866809844970703
,	61	41	3	7	1	1	0.881316602230072	3.2155609130859375	4.589216232299805
season	61	42	3	7	1	6	13.781777381896973	8.446616172790527	-5.23105525970459
,	61	43	3	7	1	1	1.1968433856964111	4.246615886688232	4.200000286102295
person	61	44	3	7	1	6	13.220210075378418	8.613003730773926	-4.366387844085693
,	61	45	3	7	1	1	0.9671716094017029	4.160942554473877	4.452061176300049
patent	61	46	3	7	1	6	18.363643646240234	8.404129028320312	-4.2431864738464355
.	61	47	3	7	1	1	5.9677958488464355	3.6229262351989746	4.781202793121338
before	62	0	0	7	1	6	10.15685749053955	6.5332417488098145	0.0
the	62	1	0	7	1	3	1.5021597146987915	5.209762096405029	1.3234796524047852
meeting	62	2	0	7	1	7	8.72624397277832	7.835397720336914	-2.6256356239318848
,	62	3	0	7	1	1	1.6279305219650269	5.311218738555908	2.524178981781006
<unk>	62	4	0	7	1	5	1.7294509410858154	4.781772613525391	0.5294461250305176
wrote	62	5	0	7	1	5	6.6102166175842285	7.430719375610352	-2.648946762084961
down	62	6	0	7	1	4	11.26168155670166	4.7779221534729	2.652797222137451
the	62	7	0	7	1	3	1.6760858297348022	5.014759063720703	-0.23683691024780273
following	62	8	0	7	1	9	9.148425102233887	10.01791000366211	-5.003150939941406
lists	62	9	0	7	1	5	11.491289138793945	7.569116115570068	2.448793888092041
of	62	10	0	7	1	2	1.9158339500427246	3.7759716510772705	3.793144464492798
words	62	11	0	7	1	5	10.175374031066895	5.662107944488525	-1.8861362934112549
.	62	12	0	7	1	1	2.7565982341766357	5.414645671844482	0.24746227264404297
one	62	13	0	7	1	3	25.7582950592041	0.2561880946159363	5.158457577228546
was	62	14	0	7	1	3	7.008138179779053	5.137068271636963	-4.880880177021027
:	62	15	0	7	1	1	8.91657543182373	8.265914916992188	-3.1288466453552246
dragon	62	16	1	7	1	6	16.19289207458496	5.987376689910889	2.278538227081299
,	62	17	1	7	1	1	3.0275890827178955	7.085718154907227	-1.098341464996338
pillow	62	18	1	7	1	6	17.501911163330078	7.676823139190674	-0.5911049842834473
,	62	19	1	7	1	1	0.7338771820068359	3.5158231258392334	4.16100001335144
aspect	62	20	1	7	1	6	14.821222305297852	7.174838066101074	-3.659014940261841
,	62	21	1	7	1	1	1.5844892263412476	3.7527036666870117	3.4221343994140625
chairman	62	22	1	7	1	8	15.213757514953613	7.373147487640381	-3.620443820953369
,	62	23	1	7	1	1	1.8121036291122437	4.4309468269348145	2.9422006607055664
marble	62	24	1	7	1	6	16.40278434753418	7.527231216430664	-3.0962843894958496
,	62	25	1	7	1	1	1.7017492055892944	5.597060680389404	1.9301705360412598
horror	62	26	1	7	1	6	14.502156257629395	7.721094608306885	-2.1240339279174805
,	62	27	1	7	1	1	1.2071006298065186	4.456977844238281	3.2641167640686035
justice	62	28	1	7	1	7	10.628680229187012	8.33777141571045	-3.880793571472168
.	62	29	1	7	1	1	6.609115123748779	1.761086344718933	6.576685070991516
