word	sentid	corpuspos	markers	list_len	prompt_len	wlen	surp	hs	dHs
.	56	47	3	7	1	1	5.061579704284668	6.003135681152344	3.464935302734375
before	57	0	0	7	1	6	12.175455093383789	5.69603967666626	0.0
the	57	1	0	7	1	3	1.47728431224823	5.135690689086914	0.5603489875793457
meeting	57	2	0	7	1	7	8.561812400817871	8.300494194030762	-3.1648035049438477
,	57	3	0	7	1	1	0.989509642124176	4.0994768142700195	4.201017379760742
<unk>	57	4	0	7	1	5	1.5845153331756592	4.64409065246582	-0.5446138381958008
wrote	57	5	0	7	1	5	6.152081489562988	7.3578386306762695	-2.713747978210449
down	57	6	0	7	1	4	11.714888572692871	5.0509748458862305	2.306863784790039
the	57	7	0	7	1	3	2.121814250946045	5.512060642242432	-0.46108579635620117
following	57	8	0	7	1	9	7.313302993774414	9.681784629821777	-4.169723987579346
lists	57	9	0	7	1	5	13.648065567016602	6.734681129455566	2.947103500366211
of	57	10	0	7	1	2	2.82932448387146	3.8980631828308105	2.836617946624756
words	57	11	0	7	1	5	12.689349174499512	4.843432903289795	-0.9453697204589844
.	57	12	0	7	1	1	2.9660675525665283	5.659689903259277	-0.8162569999694824
one	57	13	0	7	1	3	27.016033172607422	0.22724972665309906	5.432440176606178
was	57	14	0	7	1	3	6.645137310028076	7.659034252166748	-7.431784525513649
:	57	15	0	7	1	1	7.532893657684326	7.843733310699463	-0.18469905853271484
effort	57	16	1	7	1	6	21.68254280090332	4.381019115447998	3.462714195251465
,	57	17	1	7	1	1	3.3905210494995117	5.369872570037842	-0.9888534545898438
province	57	18	1	7	1	8	18.092655181884766	9.030046463012695	-3.6601738929748535
,	57	19	1	7	1	1	1.3403757810592651	3.6512064933776855	5.37883996963501
parcel	57	20	1	7	1	6	16.465662002563477	8.288037300109863	-4.636830806732178
,	57	21	1	7	1	1	0.7676048874855042	2.7140421867370605	5.573995113372803
temple	57	22	1	7	1	6	16.131528854370117	8.060137748718262	-5.346095561981201
,	57	23	1	7	1	1	0.9837477803230286	4.588184356689453	3.4719533920288086
river	57	24	1	7	1	5	9.210906028747559	7.763786792755127	-3.175602436065674
,	57	25	1	7	1	1	0.8861035704612732	4.606433868408203	3.157352924346924
major	57	26	1	7	1	5	13.538297653198242	8.348849296569824	-3.742415428161621
,	57	27	1	7	1	1	2.1980140209198	7.089641094207764	1.2592082023620605
meeting	57	28	1	7	1	7	13.696479797363281	6.997167110443115	0.09247398376464844
.	57	29	1	7	1	1	5.7606282234191895	6.225422382354736	0.7717447280883789
and	57	30	2	7	1	3	21.80487060546875	0.2330094575881958	5.9924129247665405
the	57	31	2	7	1	3	3.0986523628234863	7.718081951141357	-7.485072493553162
other	57	32	2	7	1	5	6.969424247741699	10.263738632202148	-2.545656681060791
:	57	33	2	7	1	1	7.8692545890808105	9.491972923278809	0.7717657089233398
major	57	34	3	7	1	5	12.535134315490723	6.7156195640563965	2.776353359222412
,	57	35	3	7	1	1	5.021732330322266	7.885908603668213	-1.1702890396118164
province	57	36	3	7	1	8	15.366084098815918	8.30617618560791	-0.42026758193969727
,	57	37	3	7	1	1	2.9605045318603516	4.4488959312438965	3.8572802543640137
meeting	57	38	3	7	1	7	12.378716468811035	8.271702766418457	-3.8228068351745605
,	57	39	3	7	1	1	1.6202540397644043	5.550589561462402	2.7211132049560547
temple	57	40	3	7	1	6	16.363750457763672	8.450018882751465	-2.8994293212890625
,	57	41	3	7	1	1	0.8853070735931396	4.283202648162842	4.166816234588623
river	57	42	3	7	1	5	10.40604019165039	8.210783004760742	-3.9275803565979004
,	57	43	3	7	1	1	0.91363924741745	4.816793441772461	3.3939895629882812
effort	57	44	3	7	1	6	13.20388412475586	8.532377243041992	-3.7155838012695312
,	57	45	3	7	1	1	0.4397469460964203	2.0515594482421875	6.480817794799805
parcel	57	46	3	7	1	6	16.255979537963867	8.431967735290527	-6.38040828704834
.	57	47	3	7	1	1	8.09408187866211	2.4090452194213867	6.022922515869141
before	58	0	0	7	1	6	12.175455093383789	5.69603967666626	0.0
the	58	1	0	7	1	3	1.47728431224823	5.135690689086914	0.5603489875793457
meeting	58	2	0	7	1	7	8.561812400817871	8.300494194030762	-3.1648035049438477
,	58	3	0	7	1	1	0.989509642124176	4.0994768142700195	4.201017379760742
<unk>	58	4	0	7	1	5	1.5845153331756592	4.64409065246582	-0.5446138381958008
wrote	58	5	0	7	1	5	6.152081489562988	7.3578386306762695	-2.713747978210449
down	58	6	0	7	1	4	11.714888572692871	5.0509748458862305	2.306863784790039
the	58	7	0	7	1	3	2.121814250946045	5.512060642242432	-0.46108579635620117
following	58	8	0	7	1	9	7.313302993774414	9.681784629821777	-4.169723987579346
lists	58	9	0	7	1	5	13.648065567016602	6.734681129455566	2.947103500366211
of	58	10	0	7	1	2	2.82932448387146	3.8980631828308105	2.836617946624756
words	58	11	0	7	1	5	12.689349174499512	4.843432903289795	-0.9453697204589844
.	58	12	0	7	1	1	2.9660675525665283	5.659689903259277	-0.8162569999694824
one	58	13	0	7	1	3	27.016033172607422	0.22724972665309906	5.432440176606178
was	58	14	0	7	1	3	6.645137310028076	7.659034252166748	-7.431784525513649
:	58	15	0	7	1	1	7.532893657684326	7.843733310699463	-0.18469905853271484
acre	58	16	1	7	1	4	21.265403747558594	4.381019115447998	3.462714195251465
,	58	17	1	7	1	1	2.792553424835205	7.351513385772705	-2.970494270324707
fortune	58	18	1	7	1	7	16.2766170501709	7.147457122802734	0.2040562629699707
,	58	19	1	7	1	1	0.8456948399543762	3.686702013015747	3.4607551097869873
motive	58	20	1	7	1	6	19.64948844909668	6.064571380615234	-2.3778693675994873
,	58	21	1	7	1	1	0.8527992963790894	3.7566354274749756	2.307935953140259
question	58	22	1	7	1	8	11.31158447265625	8.099935531616211	-4.343300104141235
,	58	23	1	7	1	1	0.7994703650474548	3.675689697265625	4.424245834350586
service	58	24	1	7	1	7	12.516863822937012	7.621176719665527	-3.9454870223999023
,	58	25	1	7	1	1	0.8390321135520935	3.6407032012939453	3.980473518371582
minute	58	26	1	7	1	6	17.613832473754883	7.85374116897583	-4.213037967681885
,	58	27	1	7	1	1	1.175720453262329	5.370297908782959	2.483443260192871
tiger	58	28	1	7	1	5	15.661689758300781	6.725546836853027	-1.3552489280700684
.	58	29	1	7	1	1	5.8525824546813965	2.8500113487243652	3.875535488128662
and	58	30	2	7	1	3	20.02111053466797	0.2371027171611786	2.6129086315631866
the	58	31	2	7	1	3	3.4113662242889404	7.876937389373779	-7.639834672212601
other	58	32	2	7	1	5	7.00364875793457	10.214098930358887	-2.3371615409851074
:	58	33	2	7	1	1	8.431655883789062	9.274688720703125	0.9394102096557617
fortune	58	34	3	7	1	7	13.787389755249023	6.581740856170654	2.6929478645324707
,	58	35	3	7	1	1	2.6170830726623535	6.453560829162598	0.12818002700805664
service	58	36	3	7	1	7	11.652205467224121	8.335701942443848	-1.88214111328125
,	58	37	3	7	1	1	1.1587870121002197	4.572363376617432	3.763338565826416
tiger	58	38	3	7	1	5	15.05044937133789	7.916681289672852	-3.34431791305542
,	58	39	3	7	1	1	0.8121306896209717	4.155778884887695	3.7609024047851562
question	58	40	3	7	1	8	14.226417541503906	7.681753158569336	-3.5259742736816406
,	58	41	3	7	1	1	1.1582255363464355	4.539337158203125	3.142416000366211
minute	58	42	3	7	1	6	18.481475830078125	7.590459823608398	-3.0511226654052734
,	58	43	3	7	1	1	2.0586564540863037	7.272485733032227	0.3179740905761719
acre	58	44	3	7	1	4	20.066741943359375	6.667774200439453	0.6047115325927734
,	58	45	3	7	1	1	0.8376826047897339	4.395009994506836	2.272764205932617
motive	58	46	3	7	1	6	18.87320327758789	8.265727043151855	-3.8707170486450195
.	58	47	3	7	1	1	5.705974102020264	3.2450621128082275	5.020664930343628
before	59	0	0	7	1	6	12.175455093383789	5.69603967666626	0.0
the	59	1	0	7	1	3	1.47728431224823	5.135690689086914	0.5603489875793457
meeting	59	2	0	7	1	7	8.561812400817871	8.300494194030762	-3.1648035049438477
,	59	3	0	7	1	1	0.989509642124176	4.0994768142700195	4.201017379760742
<unk>	59	4	0	7	1	5	1.5845153331756592	4.64409065246582	-0.5446138381958008
wrote	59	5	0	7	1	5	6.152081489562988	7.3578386306762695	-2.713747978210449
down	59	6	0	7	1	4	11.714888572692871	5.0509748458862305	2.306863784790039
the	59	7	0	7	1	3	2.121814250946045	5.512060642242432	-0.46108579635620117
following	59	8	0	7	1	9	7.313302993774414	9.681784629821777	-4.169723987579346
lists	59	9	0	7	1	5	13.648065567016602	6.734681129455566	2.947103500366211
of	59	10	0	7	1	2	2.82932448387146	3.8980631828308105	2.836617946624756
words	59	11	0	7	1	5	12.689349174499512	4.843432903289795	-0.9453697204589844
.	59	12	0	7	1	1	2.9660675525665283	5.659689903259277	-0.8162569999694824
one	59	13	0	7	1	3	27.016033172607422	0.22724972665309906	5.432440176606178
was	59	14	0	7	1	3	6.645137310028076	7.659034252166748	-7.431784525513649
:	59	15	0	7	1	1	7.532893657684326	7.843733310699463	-0.18469905853271484
motor	59	16	1	7	1	5	19.249820709228516	4.381019115447998	3.462714195251465
,	59	17	1	7	1	1	3.4251692295074463	9.650740623474121	-5.269721508026123
lawyer	59	18	1	7	1	6	13.30162239074707	8.738019943237305	0.9127206802368164
,	59	19	1	7	1	1	0.3819419741630554	1.6463340520858765	7.091685891151428
powder	59	20	1	7	1	6	15.585555076599121	7.509438991546631	-5.863104939460754
,	59	21	1	7	1	1	0.28506407141685486	1.6507160663604736	5.858722925186157
habit	59	22	1	7	1	5	16.020469665527344	7.9662041664123535	-6.31548810005188
,	59	23	1	7	1	1	0.36543551087379456	1.7670528888702393	6.199151277542114
mountain	59	24	1	7	1	8	12.48740005493164	8.2610445022583	-6.4939916133880615
,	59	25	1	7	1	1	1.0579100847244263	6.0116047859191895	2.2494397163391113
district	59	26	1	7	1	8	13.098078727722168	8.941402435302734	-2.929797649383545
,	59	27	1	7	1	1	0.29081210494041443	1.724879503250122	7.216522932052612
learning	59	28	1	7	1	8	13.890637397766113	8.395981788635254	-6.671102285385132
.	59	29	1	7	1	1	5.89443826675415	2.7819554805755615	5.614026308059692
and	59	30	2	7	1	3	21.3491153717041	0.19445133209228516	2.5875041484832764
the	59	31	2	7	1	3	3.6299967765808105	7.724613666534424	-7.530162334442139
other	59	32	2	7	1	5	6.56234884262085	10.384093284606934	-2.6594796180725098
:	59	33	2	7	1	1	8.954258918762207	9.379602432250977	1.004490852355957
lawyer	59	34	3	7	1	6	18.102163314819336	6.8721137046813965	2.50748872756958
,	59	35	3	7	1	1	1.6778554916381836	4.254308700561523	2.617805004119873
mountain	59	36	3	7	1	8	13.394853591918945	8.370783805847168	-4.1164751052856445
,	59	37	3	7	1	1	1.557015299797058	6.861409664154053	1.5093741416931152
powder	59	38	3	7	1	6	15.735105514526367	7.495174407958984	-0.6337647438049316
,	59	39	3	7	1	1	0.2762356102466583	1.4719995260238647	6.02317488193512
habit	59	40	3	7	1	5	15.533568382263184	8.307400703430176	-6.835401177406311
,	59	41	3	7	1	1	0.34400761127471924	1.6900241374969482	6.6173765659332275
learning	59	42	3	7	1	8	14.740403175354004	8.308774948120117	-6.618750810623169
,	59	43	3	7	1	1	0.5421274900436401	2.6811110973358154	5.627663850784302
motor	59	44	3	7	1	5	13.108202934265137	7.666435718536377	-4.9853246212005615
,	59	45	3	7	1	1	1.0403785705566406	5.912631511688232	1.7538042068481445
district	59	46	3	7	1	8	14.856810569763184	8.967196464538574	-3.054564952850342
.	59	47	3	7	1	1	7.588803291320801	2.483522891998291	6.483673572540283
before	60	0	0	7	1	6	12.175455093383789	5.69603967666626	0.0
the	60	1	0	7	1	3	1.47728431224823	5.135690689086914	0.5603489875793457
meeting	60	2	0	7	1	7	8.561812400817871	8.300494194030762	-3.1648035049438477
,	60	3	0	7	1	1	0.989509642124176	4.0994768142700195	4.201017379760742
<unk>	60	4	0	7	1	5	1.5845153331756592	4.64409065246582	-0.5446138381958008
wrote	60	5	0	7	1	5	6.152081489562988	7.3578386306762695	-2.713747978210449
down	60	6	0	7	1	4	11.714888572692871	5.0509748458862305	2.306863784790039
the	60	7	0	7	1	3	2.121814250946045	5.512060642242432	-0.46108579635620117
following	60	8	0	7	1	9	7.313302993774414	9.681784629821777	-4.169723987579346
lists	60	9	0	7	1	5	13.648065567016602	6.734681129455566	2.947103500366211
of	60	10	0	7	1	2	2.82932448387146	3.8980631828308105	2.836617946624756
words	60	11	0	7	1	5	12.689349174499512	4.843432903289795	-0.9453697204589844
.	60	12	0	7	1	1	2.9660675525665283	5.659689903259277	-0.8162569999694824
one	60	13	0	7	1	3	27.016033172607422	0.22724972665309906	5.432440176606178
was	60	14	0	7	1	3	6.645137310028076	7.659034252166748	-7.431784525513649
:	60	15	0	7	1	1	7.532893657684326	7.843733310699463	-0.18469905853271484
orange	60	16	1	7	1	6	17.7479305267334	4.381019115447998	3.462714195251465
,	60	17	1	7	1	1	2.554190158843994	7.035491466522217	-2.6544723510742188
letter	60	18	1	7	1	6	14.016213417053223	6.455812454223633	0.579679012298584
,	60	19	1	7	1	1	1.2317719459533691	4.065944194793701	2.3898682594299316
acid	60	20	1	7	1	4	18.052717208862305	7.184154987335205	-3.118210792541504
,	60	21	1	7	1	1	0.8582027554512024	4.433042049407959	2.751112937927246
stocking	60	22	1	7	1	8	17.8785343170166	6.945008277893066	-2.5119662284851074
,	60	23	1	7	1	1	0.5031386017799377	2.8224077224731445	4.122600555419922
olive	60	24	1	7	1	5	13.463180541992188	8.283011436462402	-5.460603713989258
,	60	25	1	7	1	1	1.0003129243850708	4.4133758544921875	3.869635581970215
garden	60	26	1	7	1	6	15.00568962097168	7.316825866699219	-2.9034500122070312
,	60	27	1	7	1	1	0.38619640469551086	2.467503309249878	4.849322557449341
feeling	60	28	1	7	1	7	16.760618209838867	8.350643157958984	-5.8831398487091064
.	60	29	1	7	1	1	5.12733793258667	4.90961217880249	3.441030979156494
and	60	30	2	7	1	3	20.68489646911621	0.1513182371854782	4.758293941617012
the	60	31	2	7	1	3	2.7953879833221436	7.463808536529541	-7.312490299344063
other	60	32	2	7	1	5	6.59564733505249	10.02450180053711	-2.5606932640075684
:	60	33	2	7	1	1	9.317976951599121	9.442628860473633	0.5818729400634766
garden	60	34	3	7	1	6	15.401626586914062	6.445743083953857	2.9968857765197754
,	60	35	3	7	1	1	3.519573926925659	8.690170288085938	-2.24442720413208
stocking	60	36	3	7	1	8	17.294870376586914	7.927913665771484	0.7622566223144531
,	60	37	3	7	1	1	0.9091281890869141	4.328032970428467	3.5998806953430176
olive	60	38	3	7	1	5	13.741971969604492	8.482696533203125	-4.154663562774658
,	60	39	3	7	1	1	1.5272477865219116	5.691186428070068	2.7915101051330566
orange	60	40	3	7	1	6	8.322579383850098	7.564189910888672	-1.8730034828186035
,	60	41	3	7	1	1	0.2374938726425171	1.3379199504852295	6.226269960403442
acid	60	42	3	7	1	4	14.726421356201172	6.81044340133667	-5.47252345085144
,	60	43	3	7	1	1	0.40835994482040405	2.3688995838165283	4.441543817520142
letter	60	44	3	7	1	6	16.18941307067871	7.172359466552734	-4.803459882736206
,	60	45	3	7	1	1	0.4352952241897583	2.3538291454315186	4.818530321121216
feeling	60	46	3	7	1	7	16.764238357543945	7.046945095062256	-4.693115949630737
.	60	47	3	7	1	1	4.89931583404541	5.693875789642334	1.3530693054199219
before	61	0	0	7	1	6	12.175455093383789	5.69603967666626	0.0
the	61	1	0	7	1	3	1.47728431224823	5.135690689086914	0.5603489875793457
meeting	61	2	0	7	1	7	8.561812400817871	8.300494194030762	-3.1648035049438477
,	61	3	0	7	1	1	0.989509642124176	4.0994768142700195	4.201017379760742
<unk>	61	4	0	7	1	5	1.5845153331756592	4.64409065246582	-0.5446138381958008
wrote	61	5	0	7	1	5	6.152081489562988	7.3578386306762695	-2.713747978210449
down	61	6	0	7	1	4	11.714888572692871	5.0509748458862305	2.306863784790039
the	61	7	0	7	1	3	2.121814250946045	5.512060642242432	-0.46108579635620117
following	61	8	0	7	1	9	7.313302993774414	9.681784629821777	-4.169723987579346
lists	61	9	0	7	1	5	13.648065567016602	6.734681129455566	2.947103500366211
of	61	10	0	7	1	2	2.82932448387146	3.8980631828308105	2.836617946624756
words	61	11	0	7	1	5	12.689349174499512	4.843432903289795	-0.9453697204589844
.	61	12	0	7	1	1	2.9660675525665283	5.659689903259277	-0.8162569999694824
one	61	13	0	7	1	3	27.016033172607422	0.22724972665309906	5.432440176606178
was	61	14	0	7	1	3	6.645137310028076	7.659034252166748	-7.431784525513649
:	61	15	0	7	1	1	7.532893657684326	7.843733310699463	-0.18469905853271484
island	61	16	1	7	1	6	15.91109561920166	4.381019115447998	3.462714195251465
,	61	17	1	7	1	1	3.1266467571258545	7.400321960449219	-3.0193028450012207
theory	61	18	1	7	1	6	15.771471977233887	6.6850996017456055	0.7152223587036133
,	61	19	1	7	1	1	1.0964761972427368	3.2271058559417725	3.457993745803833
person	61	20	1	7	1	6	15.083500862121582	7.137628555297852	-3.910522699356079
,	61	21	1	7	1	1	1.3497424125671387	5.265625	1.8720035552978516
season	61	22	1	7	1	6	18.141693115234375	7.999042987823486	-2.7334179878234863
,	61	23	1	7	1	1	0.7569383978843689	3.0528035163879395	4.946239471435547
supper	61	24	1	7	1	6	16.503402709960938	7.231686592102051	-4.178883075714111
,	61	25	1	7	1	1	0.4263019859790802	1.9208346605300903	5.3108519315719604
reason	61	26	1	7	1	6	13.094436645507812	7.589262008666992	-5.668427348136902
,	61	27	1	7	1	1	0.269943505525589	1.5048511028289795	6.084410905838013
patent	61	28	1	7	1	6	19.756023406982422	8.330560684204102	-6.825709581375122
.	61	29	1	7	1	1	8.093424797058105	1.6000162363052368	6.730544447898865
and	61	30	2	7	1	3	20.507253646850586	0.08874586969614029	1.5112703666090965
the	61	31	2	7	1	3	3.373047351837158	9.181194305419922	-9.092448435723782
other	61	32	2	7	1	5	7.837916851043701	10.320058822631836	-1.138864517211914
:	61	33	2	7	1	1	7.207180500030518	9.561564445495605	0.7584943771362305
island	61	34	3	7	1	6	14.750778198242188	7.104615211486816	2.456949234008789
,	61	35	3	7	1	1	3.4428188800811768	7.536807537078857	-0.432192325592041
theory	61	36	3	7	1	6	11.426275253295898	8.308308601379395	-0.7715010643005371
,	61	37	3	7	1	1	0.9383368492126465	2.900726795196533	5.407581806182861
supper	61	38	3	7	1	6	18.180347442626953	7.378122329711914	-4.477395534515381
,	61	39	3	7	1	1	0.7620787620544434	3.28143310546875	4.096689224243164
reason	61	40	3	7	1	6	12.174718856811523	7.436018943786621	-4.154585838317871
,	61	41	3	7	1	1	0.43210741877555847	2.189467191696167	5.246551752090454
season	61	42	3	7	1	6	18.414539337158203	8.073784828186035	-5.884317636489868
,	61	43	3	7	1	1	0.6903596520423889	3.044525384902954	5.029259443283081
person	61	44	3	7	1	6	12.543177604675293	9.022639274597168	-5.978113889694214
,	61	45	3	7	1	1	1.3441364765167236	5.567206382751465	3.455432891845703
patent	61	46	3	7	1	6	15.933191299438477	8.992409706115723	-3.425203323364258
.	61	47	3	7	1	1	7.8541107177734375	2.677100658416748	6.315309047698975
before	62	0	0	7	1	6	12.175455093383789	5.69603967666626	0.0
the	62	1	0	7	1	3	1.47728431224823	5.135690689086914	0.5603489875793457
meeting	62	2	0	7	1	7	8.561812400817871	8.300494194030762	-3.1648035049438477
,	62	3	0	7	1	1	0.989509642124176	4.0994768142700195	4.201017379760742
<unk>	62	4	0	7	1	5	1.5845153331756592	4.64409065246582	-0.5446138381958008
wrote	62	5	0	7	1	5	6.152081489562988	7.3578386306762695	-2.713747978210449
down	62	6	0	7	1	4	11.714888572692871	5.0509748458862305	2.306863784790039
the	62	7	0	7	1	3	2.121814250946045	5.512060642242432	-0.46108579635620117
following	62	8	0	7	1	9	7.313302993774414	9.681784629821777	-4.169723987579346
lists	62	9	0	7	1	5	13.648065567016602	6.734681129455566	2.947103500366211
of	62	10	0	7	1	2	2.82932448387146	3.8980631828308105	2.836617946624756
words	62	11	0	7	1	5	12.689349174499512	4.843432903289795	-0.9453697204589844
.	62	12	0	7	1	1	2.9660675525665283	5.659689903259277	-0.8162569999694824
one	62	13	0	7	1	3	27.016033172607422	0.22724972665309906	5.432440176606178
was	62	14	0	7	1	3	6.645137310028076	7.659034252166748	-7.431784525513649
:	62	15	0	7	1	1	7.532893657684326	7.843733310699463	-0.18469905853271484
dragon	62	16	1	7	1	6	17.327898025512695	4.381019115447998	3.462714195251465
,	62	17	1	7	1	1	4.132297992706299	8.3515625	-3.970543384552002
pillow	62	18	1	7	1	6	15.546992301940918	7.460191249847412	0.8913712501525879
,	62	19	1	7	1	1	0.6076187491416931	3.037686586380005	4.422504663467407
aspect	62	20	1	7	1	6	15.687082290649414	7.702698230743408	-4.665011644363403
,	62	21	1	7	1	1	0.666761577129364	3.0727524757385254	4.629945755004883
chairman	62	22	1	7	1	8	19.148298263549805	8.361008644104004	-5.2882561683654785
,	62	23	1	7	1	1	0.6157776713371277	2.0904452800750732	6.270563364028931
marble	62	24	1	7	1	6	14.46174144744873	6.764050006866455	-4.673604726791382
,	62	25	1	7	1	1	0.3295494616031647	2.043149709701538	4.720900297164917
horror	62	26	1	7	1	6	14.490317344665527	8.41252613067627	-6.3693764209747314
,	62	27	1	7	1	1	0.45019370317459106	2.391768455505371	6.020757675170898
justice	62	28	1	7	1	7	9.527447700500488	7.693450450897217	-5.301681995391846
.	62	29	1	7	1	1	8.794017791748047	1.127824068069458	6.565626382827759
and	62	30	2	7	1	3	20.45842933654785	0.13986404240131378	0.9879600256681442
the	62	31	2	7	1	3	3.422208070755005	8.16698169708252	-8.027117654681206
other	62	32	2	7	1	5	7.34832763671875	10.178750991821289	-2.0117692947387695
:	62	33	2	7	1	1	8.508030891418457	8.937127113342285	1.241623878479004
chairman	62	34	3	7	1	8	18.664588928222656	6.314583778381348	2.6225433349609375
,	62	35	3	7	1	1	3.562276601791382	4.138260841369629	2.1763229370117188
justice	62	36	3	7	1	7	10.579696655273438	7.448726177215576	-3.3104653358459473
,	62	37	3	7	1	1	0.8966007232666016	3.006666421890259	4.442059755325317
horror	62	38	3	7	1	6	16.762666702270508	7.023601055145264	-4.016934633255005
,	62	39	3	7	1	1	0.85040283203125	3.721766948699951	3.3018341064453125
dragon	62	40	3	7	1	6	14.784205436706543	6.586126804351807	-2.8643598556518555
,	62	41	3	7	1	1	1.1307127475738525	5.419066905975342	1.1670598983764648
aspect	62	42	3	7	1	6	13.235697746276855	8.313265800476074	-2.8941988945007324
,	62	43	3	7	1	1	0.7752598524093628	2.9790797233581543	5.33418607711792
marble	62	44	3	7	1	6	14.181011199951172	8.655733108520508	-5.6766533851623535
,	62	45	3	7	1	1	0.2641589343547821	1.4918113946914673	7.1639217138290405
pillow	62	46	3	7	1	6	13.895888328552246	8.965078353881836	-7.473266959190369
.	62	47	3	7	1	1	6.963199615478516	2.2496914863586426	6.715386867523193
before	63	0	0	7	1	6	12.175455093383789	5.69603967666626	0.0
the	63	1	0	7	1	3	1.47728431224823	5.135690689086914	0.5603489875793457
meeting	63	2	0	7	1	7	8.561812400817871	8.300494194030762	-3.1648035049438477
,	63	3	0	7	1	1	0.989509642124176	4.0994768142700195	4.201017379760742
<unk>	63	4	0	7	1	5	1.5845153331756592	4.64409065246582	-0.5446138381958008
wrote	63	5	0	7	1	5	6.152081489562988	7.3578386306762695	-2.713747978210449
down	63	6	0	7	1	4	11.714888572692871	5.0509748458862305	2.306863784790039
the	63	7	0	7	1	3	2.121814250946045	5.512060642242432	-0.46108579635620117
following	63	8	0	7	1	9	7.313302993774414	9.681784629821777	-4.169723987579346
lists	63	9	0	7	1	5	13.648065567016602	6.734681129455566	2.947103500366211
of	63	10	0	7	1	2	2.82932448387146	3.8980631828308105	2.836617946624756
words	63	11	0	7	1	5	12.689349174499512	4.843432903289795	-0.9453697204589844
.	63	12	0	7	1	1	2.9660675525665283	5.659689903259277	-0.8162569999694824
one	63	13	0	7	1	3	27.016033172607422	0.22724972665309906	5.432440176606178
was	63	14	0	7	1	3	6.645137310028076	7.659034252166748	-7.431784525513649
:	63	15	0	7	1	1	7.532893657684326	7.843733310699463	-0.18469905853271484
writing	63	16	1	7	1	7	12.685880661010742	4.381019115447998	3.462714195251465
,	63	17	1	7	1	1	2.9152586460113525	5.170507907867432	-0.7894887924194336
pocket	63	18	1	7	1	6	14.863054275512695	2.64133882522583	2.5291690826416016
,	63	19	1	7	1	1	2.9459457397460938	7.871975898742676	-5.230637073516846
training	63	20	1	7	1	8	14.296348571777344	8.651022911071777	-0.7790470123291016
,	63	21	1	7	1	1	0.4203958809375763	2.017486333847046	6.6335365772247314
circuit	63	22	1	7	1	7	15.174278259277344	8.63532829284668	-6.617841958999634
,	63	23	1	7	1	1	0.8308937549591064	4.3761887550354	4.259139537811279
cousin	63	24	1	7	1	6	18.20873260498047	8.90786075592041	-4.53167200088501
,	63	25	1	7	1	1	0.8751041889190674	3.6214659214019775	5.286394834518433
chapter	63	26	1	7	1	7	13.303641319274902	7.690539836883545	-4.069073915481567
,	63	27	1	7	1	1	4.266468048095703	4.32628059387207	3.3642592430114746
quarter	63	28	1	7	1	7	14.08105754852295	8.511503219604492	-4.185222625732422
.	63	29	1	7	1	1	5.78973388671875	4.395509243011475	4.115993976593018
and	63	30	2	7	1	3	21.06391143798828	0.2573518753051758	4.138157367706299
the	63	31	2	7	1	3	3.113980531692505	7.648954391479492	-7.391602516174316
other	63	32	2	7	1	5	6.7884440422058105	9.985793113708496	-2.336838722229004
:	63	33	2	7	1	1	7.013535022735596	9.050270080566406	0.9355230331420898
cousin	63	34	3	7	1	6	18.351438522338867	6.320450305938721	2.7298197746276855
,	63	35	3	7	1	1	2.1993484497070312	5.482562065124512	0.837888240814209
circuit	63	36	3	7	1	7	17.15179443359375	7.495654582977295	-2.013092517852783
,	63	37	3	7	1	1	2.77228045463562	6.870724678039551	0.6249299049377441
writing	63	38	3	7	1	7	10.839343070983887	7.196652412414551	-0.325927734375
,	63	39	3	7	1	1	1.0078481435775757	3.8944835662841797	3.302168846130371
training	63	40	3	7	1	8	11.470656394958496	7.655681610107422	-3.761198043823242
,	63	41	3	7	1	1	0.4815247654914856	2.1778576374053955	5.477823972702026
quarter	63	42	3	7	1	7	15.728293418884277	7.609119415283203	-5.431261777877808
,	63	43	3	7	1	1	1.3893758058547974	4.500655651092529	3.108463764190674
chapter	63	44	3	7	1	7	11.521413803100586	7.860429286956787	-3.359773635864258
,	63	45	3	7	1	1	1.3291373252868652	4.1720075607299805	3.6884217262268066
pocket	63	46	3	7	1	6	12.490310668945312	8.430618286132812	-4.258610725402832
.	63	47	3	7	1	1	6.847147464752197	5.090792655944824	3.3398256301879883
before	64	0	0	7	1	6	12.175455093383789	5.69603967666626	0.0
the	64	1	0	7	1	3	1.47728431224823	5.135690689086914	0.5603489875793457
meeting	64	2	0	7	1	7	8.561812400817871	8.300494194030762	-3.1648035049438477
,	64	3	0	7	1	1	0.989509642124176	4.0994768142700195	4.201017379760742
<unk>	64	4	0	7	1	5	1.5845153331756592	4.64409065246582	-0.5446138381958008
wrote	64	5	0	7	1	5	6.152081489562988	7.3578386306762695	-2.713747978210449
down	64	6	0	7	1	4	11.714888572692871	5.0509748458862305	2.306863784790039
the	64	7	0	7	1	3	2.121814250946045	5.512060642242432	-0.46108579635620117
following	64	8	0	7	1	9	7.313302993774414	9.681784629821777	-4.169723987579346
lists	64	9	0	7	1	5	13.648065567016602	6.734681129455566	2.947103500366211
of	64	10	0	7	1	2	2.82932448387146	3.8980631828308105	2.836617946624756
words	64	11	0	7	1	5	12.689349174499512	4.843432903289795	-0.9453697204589844
.	64	12	0	7	1	1	2.9660675525665283	5.659689903259277	-0.8162569999694824
