word	sentid	corpuspos	markers	list_len	prompt_len	wlen	surp	hs	dHs
,	58	23	1	7	1	1	1.1389410495758057	4.458492755889893	1.7192554473876953
service	58	24	1	7	1	7	10.768791198730469	7.285972595214844	-2.827479839324951
,	58	25	1	7	1	1	0.894760251045227	4.12735652923584	3.158616065979004
minute	58	26	1	7	1	6	21.081029891967773	7.706121444702148	-3.5787649154663086
,	58	27	1	7	1	1	1.313351035118103	5.14976692199707	2.556354522705078
tiger	58	28	1	7	1	5	18.025959014892578	7.71259069442749	-2.56282377243042
.	58	29	1	7	1	1	5.75512170791626	4.07034969329834	3.6422410011291504
and	58	30	2	7	1	3	19.2679500579834	0.44286012649536133	3.6274895668029785
the	58	31	2	7	1	3	2.844350814819336	6.789246082305908	-6.346385955810547
other	58	32	2	7	1	5	5.3935089111328125	9.842448234558105	-3.0532021522521973
:	58	33	2	7	1	1	6.928177833557129	8.668676376342773	1.173771858215332
summer	58	34	3	7	1	6	14.66262149810791	6.80774450302124	1.8609318733215332
,	58	35	3	7	1	1	3.1539366245269775	8.049538612365723	-1.2417941093444824
bottom	58	36	3	7	1	6	15.159138679504395	8.257743835449219	-0.2082052230834961
,	58	37	3	7	1	1	1.5956628322601318	4.971310615539551	3.286433219909668
meaning	58	38	3	7	1	7	14.493934631347656	7.8757004737854	-2.9043898582458496
,	58	39	3	7	1	1	2.121485948562622	5.647057056427002	2.2286434173583984
campaign	58	40	3	7	1	8	17.53569984436035	8.008089065551758	-2.361032009124756
,	58	41	3	7	1	1	1.323552131652832	4.798266887664795	3.209822177886963
voyage	58	42	3	7	1	6	13.522527694702148	8.274144172668457	-3.475877285003662
,	58	43	3	7	1	1	0.7740581035614014	3.315310001373291	4.958834171295166
cannon	58	44	3	7	1	6	17.780195236206055	7.788320541381836	-4.473010540008545
,	58	45	3	7	1	1	0.7615072131156921	3.4812676906585693	4.307052850723267
helmet	58	46	3	7	1	6	16.563072204589844	7.833841323852539	-4.35257363319397
.	58	47	3	7	1	1	6.234290599822998	4.343503952026367	3.490337371826172
before	59	0	0	7	1	6	10.510743141174316	7.3336076736450195	0.0
the	59	1	0	7	1	3	1.3516240119934082	5.0294013023376465	2.304206371307373
meeting	59	2	0	7	1	7	9.76176929473877	8.512018203735352	-3.482616901397705
,	59	3	0	7	1	1	1.3793230056762695	4.450833797454834	4.061184406280518
<unk>	59	4	0	7	1	5	1.5797295570373535	4.693855285644531	-0.24302148818969727
wrote	59	5	0	7	1	5	6.7452545166015625	7.437475681304932	-2.7436203956604004
down	59	6	0	7	1	4	12.359661102294922	5.054750919342041	2.3827247619628906
the	59	7	0	7	1	3	2.0881338119506836	5.478602886199951	-0.42385196685791016
following	59	8	0	7	1	9	8.708403587341309	9.597563743591309	-4.118960857391357
lists	59	9	0	7	1	5	9.607193946838379	8.287297248840332	1.3102664947509766
of	59	10	0	7	1	2	2.7516086101531982	4.2685065269470215	4.0187907218933105
words	59	11	0	7	1	5	8.586953163146973	7.098214626312256	-2.8297080993652344
.	59	12	0	7	1	1	2.9857442378997803	5.5401482582092285	1.5580663681030273
one	59	13	0	7	1	3	25.875417709350586	0.16667278110980988	5.373475477099419
was	59	14	0	7	1	3	5.924862384796143	6.96293306350708	-6.79626028239727
:	59	15	0	7	1	1	11.934603691101074	7.956364154815674	-0.9934310913085938
motor	59	16	1	7	1	5	20.92457389831543	4.645127296447754	3.31123685836792
,	59	17	1	7	1	1	4.860280513763428	9.171504974365234	-4.5263776779174805
lawyer	59	18	1	7	1	6	15.520710945129395	9.624125480651855	-0.4526205062866211
,	59	19	1	7	1	1	0.46043264865875244	1.420007348060608	8.204118132591248
powder	59	20	1	7	1	6	16.136232376098633	4.821221828460693	-3.4012144804000854
,	59	21	1	7	1	1	0.37965402007102966	1.8434761762619019	2.9777456521987915
habit	59	22	1	7	1	5	14.664594650268555	5.535811901092529	-3.6923357248306274
,	59	23	1	7	1	1	0.43107032775878906	1.5386155843734741	3.997196316719055
mountain	59	24	1	7	1	8	12.98408317565918	5.992354393005371	-4.453738808631897
,	59	25	1	7	1	1	1.3235124349594116	6.440215587615967	-0.4478611946105957
district	59	26	1	7	1	8	15.536870002746582	7.579064846038818	-1.1388492584228516
,	59	27	1	7	1	1	0.9777820706367493	4.554188251495361	3.024876594543457
learning	59	28	1	7	1	8	12.936119079589844	7.5605788230896	-3.0063905715942383
.	59	29	1	7	1	1	5.724135875701904	2.843733549118042	4.716845273971558
and	59	30	2	7	1	3	20.107563018798828	0.16700690984725952	2.6767266392707825
the	59	31	2	7	1	3	3.173556327819824	7.591940879821777	-7.424933969974518
other	59	32	2	7	1	5	5.3290276527404785	10.267253875732422	-2.6753129959106445
:	59	33	2	7	1	1	7.556198596954346	9.166964530944824	1.1002893447875977
blanket	59	34	3	7	1	7	18.37941551208496	7.24379301071167	1.9231715202331543
,	59	35	3	7	1	1	2.4894723892211914	7.758118629455566	-0.5143256187438965
marriage	59	36	3	7	1	8	12.068697929382324	9.198309898376465	-1.4401912689208984
,	59	37	3	7	1	1	0.5183218121528625	2.151237964630127	7.047071933746338
ticket	59	38	3	7	1	6	13.934035301208496	7.5343804359436035	-5.383142471313477
,	59	39	3	7	1	1	1.4443269968032837	5.878389835357666	1.6559906005859375
baby	59	40	3	7	1	4	13.80041790008545	8.82800579071045	-2.949615955352783
,	59	41	3	7	1	1	0.7455337047576904	3.8984556198120117	4.9295501708984375
treasure	59	42	3	7	1	8	9.811456680297852	8.538572311401367	-4.6401166915893555
,	59	43	3	7	1	1	0.7394376397132874	3.370450019836426	5.168122291564941
event	59	44	3	7	1	5	15.164413452148438	8.808958053588867	-5.438508033752441
,	59	45	3	7	1	1	0.6035842299461365	3.3794171810150146	5.4295408725738525
weakness	59	46	3	7	1	8	14.634056091308594	9.163500785827637	-5.784083604812622
.	59	47	3	7	1	1	5.7886552810668945	2.6217494010925293	6.541751384735107
before	60	0	0	7	1	6	10.510743141174316	7.3336076736450195	0.0
the	60	1	0	7	1	3	1.3516240119934082	5.0294013023376465	2.304206371307373
meeting	60	2	0	7	1	7	9.76176929473877	8.512018203735352	-3.482616901397705
,	60	3	0	7	1	1	1.3793230056762695	4.450833797454834	4.061184406280518
<unk>	60	4	0	7	1	5	1.5797295570373535	4.693855285644531	-0.24302148818969727
wrote	60	5	0	7	1	5	6.7452545166015625	7.437475681304932	-2.7436203956604004
down	60	6	0	7	1	4	12.359661102294922	5.054750919342041	2.3827247619628906
the	60	7	0	7	1	3	2.0881338119506836	5.478602886199951	-0.42385196685791016
following	60	8	0	7	1	9	8.708403587341309	9.597563743591309	-4.118960857391357
lists	60	9	0	7	1	5	9.607193946838379	8.287297248840332	1.3102664947509766
of	60	10	0	7	1	2	2.7516086101531982	4.2685065269470215	4.0187907218933105
words	60	11	0	7	1	5	8.586953163146973	7.098214626312256	-2.8297080993652344
.	60	12	0	7	1	1	2.9857442378997803	5.5401482582092285	1.5580663681030273
one	60	13	0	7	1	3	25.875417709350586	0.16667278110980988	5.373475477099419
was	60	14	0	7	1	3	5.924862384796143	6.96293306350708	-6.79626028239727
:	60	15	0	7	1	1	11.934603691101074	7.956364154815674	-0.9934310913085938
orange	60	16	1	7	1	6	16.756717681884766	4.645127296447754	3.31123685836792
,	60	17	1	7	1	1	2.3074398040771484	6.256437301635742	-1.6113100051879883
letter	60	18	1	7	1	6	12.54807186126709	6.896487712860107	-0.6400504112243652
,	60	19	1	7	1	1	2.466784715652466	5.7450151443481445	1.151472568511963
acid	60	20	1	7	1	4	15.817546844482422	7.082215309143066	-1.3372001647949219
,	60	21	1	7	1	1	2.2718324661254883	7.103157997131348	-0.02094268798828125
stocking	60	22	1	7	1	8	19.575759887695312	6.936034679412842	0.16712331771850586
,	60	23	1	7	1	1	0.7602962851524353	3.4137954711914062	3.5222392082214355
olive	60	24	1	7	1	5	12.536908149719238	6.433712005615234	-3.019916534423828
,	60	25	1	7	1	1	2.0553410053253174	5.4511308670043945	0.9825811386108398
garden	60	26	1	7	1	6	15.990117073059082	6.266375541687012	-0.8152446746826172
,	60	27	1	7	1	1	0.5139744877815247	2.2829673290252686	3.983408212661743
feeling	60	28	1	7	1	7	15.794621467590332	6.663276672363281	-4.380309343338013
.	60	29	1	7	1	1	5.190604209899902	5.457951068878174	1.2053256034851074
and	60	30	2	7	1	3	20.184612274169922	0.22936849296092987	5.228582575917244
the	60	31	2	7	1	3	2.99208402633667	6.3284430503845215	-6.099074557423592
other	60	32	2	7	1	5	5.331277847290039	9.64377212524414	-3.315329074859619
:	60	33	2	7	1	1	7.494068145751953	9.038979530334473	0.604792594909668
iron	60	34	3	7	1	4	13.34591007232666	6.460986614227295	2.5779929161071777
,	60	35	3	7	1	1	3.2829349040985107	7.443474292755127	-0.982487678527832
onion	60	36	3	7	1	5	13.70724868774414	8.04470443725586	-0.6012301445007324
,	60	37	3	7	1	1	0.6408417820930481	3.1109139919281006	4.933790445327759
opera	60	38	3	7	1	5	21.139596939086914	6.3191351890563965	-3.208221197128296
,	60	39	3	7	1	1	0.3118439316749573	1.7230777740478516	4.596057415008545
attack	60	40	3	7	1	6	18.90536880493164	6.827258586883545	-5.104180812835693
,	60	41	3	7	1	1	0.7398096323013306	3.6793339252471924	3.1479246616363525
prison	60	42	3	7	1	6	17.242769241333008	6.946906089782715	-3.2675721645355225
,	60	43	3	7	1	1	1.3075045347213745	5.618803024291992	1.3281030654907227
butter	60	44	3	7	1	6	11.896982192993164	7.483738422393799	-1.8649353981018066
,	60	45	3	7	1	1	0.36208000779151917	1.6981725692749023	5.7855658531188965
interest	60	46	3	7	1	8	19.202852249145508	7.170066833496094	-5.471894264221191
.	60	47	3	7	1	1	5.098291397094727	4.151190757751465	3.018876075744629
before	61	0	0	7	1	6	10.510743141174316	7.3336076736450195	0.0
the	61	1	0	7	1	3	1.3516240119934082	5.0294013023376465	2.304206371307373
meeting	61	2	0	7	1	7	9.76176929473877	8.512018203735352	-3.482616901397705
,	61	3	0	7	1	1	1.3793230056762695	4.450833797454834	4.061184406280518
<unk>	61	4	0	7	1	5	1.5797295570373535	4.693855285644531	-0.24302148818969727
wrote	61	5	0	7	1	5	6.7452545166015625	7.437475681304932	-2.7436203956604004
down	61	6	0	7	1	4	12.359661102294922	5.054750919342041	2.3827247619628906
the	61	7	0	7	1	3	2.0881338119506836	5.478602886199951	-0.42385196685791016
following	61	8	0	7	1	9	8.708403587341309	9.597563743591309	-4.118960857391357
lists	61	9	0	7	1	5	9.607193946838379	8.287297248840332	1.3102664947509766
of	61	10	0	7	1	2	2.7516086101531982	4.2685065269470215	4.0187907218933105
words	61	11	0	7	1	5	8.586953163146973	7.098214626312256	-2.8297080993652344
.	61	12	0	7	1	1	2.9857442378997803	5.5401482582092285	1.5580663681030273
one	61	13	0	7	1	3	25.875417709350586	0.16667278110980988	5.373475477099419
was	61	14	0	7	1	3	5.924862384796143	6.96293306350708	-6.79626028239727
:	61	15	0	7	1	1	11.934603691101074	7.956364154815674	-0.9934310913085938
island	61	16	1	7	1	6	18.329710006713867	4.645127296447754	3.31123685836792
,	61	17	1	7	1	1	3.835982322692871	7.352137088775635	-2.707009792327881
theory	61	18	1	7	1	6	15.795431137084961	6.536804676055908	0.8153324127197266
,	61	19	1	7	1	1	0.574586808681488	2.411298990249634	4.125505685806274
person	61	20	1	7	1	6	13.697867393493652	7.466365814208984	-5.055066823959351
,	61	21	1	7	1	1	1.4654680490493774	4.803627014160156	2.662738800048828
season	61	22	1	7	1	6	17.87978744506836	7.844435691833496	-3.04080867767334
,	61	23	1	7	1	1	1.4541891813278198	5.109231472015381	2.7352042198181152
supper	61	24	1	7	1	6	21.603370666503906	7.975100994110107	-2.8658695220947266
,	61	25	1	7	1	1	0.5164808034896851	2.5861029624938965	5.388998031616211
reason	61	26	1	7	1	6	12.606550216674805	8.31500244140625	-5.7288994789123535
,	61	27	1	7	1	1	0.650657594203949	2.9434635639190674	5.371538877487183
patent	61	28	1	7	1	6	17.666593551635742	7.278869152069092	-4.335405588150024
.	61	29	1	7	1	1	4.757861614227295	3.851872682571411	3.4269964694976807
and	61	30	2	7	1	3	19.820266723632812	0.14070840179920197	3.711164280772209
the	61	31	2	7	1	3	2.987353801727295	6.57316780090332	-6.432459399104118
other	61	32	2	7	1	5	5.854435920715332	9.69831371307373	-3.12514591217041
:	61	33	2	7	1	1	7.361039161682129	9.398310661315918	0.3000030517578125
county	61	34	3	7	1	6	16.10879135131836	7.174106121063232	2.2242045402526855
,	61	35	3	7	1	1	3.1042654514312744	8.085308074951172	-0.9112019538879395
muscle	61	36	3	7	1	6	18.35956382751465	6.774097919464111	1.3112101554870605
,	61	37	3	7	1	1	1.622152328491211	6.593062400817871	0.18103551864624023
vapor	61	38	3	7	1	5	17.328927993774414	9.450540542602539	-2.857478141784668
,	61	39	3	7	1	1	0.49066007137298584	2.361232042312622	7.089308500289917
shepherd	61	40	3	7	1	8	16.807437896728516	8.610373497009277	-6.249141454696655
,	61	41	3	7	1	1	0.3761017918586731	1.8132365942001343	6.797136902809143
sickness	61	42	3	7	1	8	15.044852256774902	7.9136199951171875	-6.100383400917053
,	61	43	3	7	1	1	0.4163733720779419	1.8224353790283203	6.091184616088867
herald	61	44	3	7	1	6	19.071693420410156	8.011528015136719	-6.189092636108398
,	61	45	3	7	1	1	0.6091849207878113	2.8952527046203613	5.116275310516357
value	61	46	3	7	1	5	14.947591781616211	7.733365535736084	-4.838112831115723
.	61	47	3	7	1	1	5.730886459350586	3.107879638671875	4.625485897064209
before	62	0	0	7	1	6	10.510743141174316	7.3336076736450195	0.0
the	62	1	0	7	1	3	1.3516240119934082	5.0294013023376465	2.304206371307373
meeting	62	2	0	7	1	7	9.76176929473877	8.512018203735352	-3.482616901397705
,	62	3	0	7	1	1	1.3793230056762695	4.450833797454834	4.061184406280518
<unk>	62	4	0	7	1	5	1.5797295570373535	4.693855285644531	-0.24302148818969727
wrote	62	5	0	7	1	5	6.7452545166015625	7.437475681304932	-2.7436203956604004
down	62	6	0	7	1	4	12.359661102294922	5.054750919342041	2.3827247619628906
the	62	7	0	7	1	3	2.0881338119506836	5.478602886199951	-0.42385196685791016
following	62	8	0	7	1	9	8.708403587341309	9.597563743591309	-4.118960857391357
lists	62	9	0	7	1	5	9.607193946838379	8.287297248840332	1.3102664947509766
of	62	10	0	7	1	2	2.7516086101531982	4.2685065269470215	4.0187907218933105
words	62	11	0	7	1	5	8.586953163146973	7.098214626312256	-2.8297080993652344
.	62	12	0	7	1	1	2.9857442378997803	5.5401482582092285	1.5580663681030273
one	62	13	0	7	1	3	25.875417709350586	0.16667278110980988	5.373475477099419
was	62	14	0	7	1	3	5.924862384796143	6.96293306350708	-6.79626028239727
:	62	15	0	7	1	1	11.934603691101074	7.956364154815674	-0.9934310913085938
dragon	62	16	1	7	1	6	18.52420997619629	4.645127296447754	3.31123685836792
,	62	17	1	7	1	1	4.248617172241211	7.299988746643066	-2.6548614501953125
pillow	62	18	1	7	1	6	20.428630828857422	7.000228404998779	0.2997603416442871
,	62	19	1	7	1	1	1.8270671367645264	6.300133228302002	0.7000951766967773
aspect	62	20	1	7	1	6	18.68977928161621	6.615093231201172	-0.3149600028991699
,	62	21	1	7	1	1	0.9159501194953918	2.643450975418091	3.971642255783081
chairman	62	22	1	7	1	8	17.666702270507812	7.173304080963135	-4.529853105545044
,	62	23	1	7	1	1	1.4218883514404297	2.633155107498169	4.540148973464966
marble	62	24	1	7	1	6	15.662879943847656	6.360175609588623	-3.727020502090454
,	62	25	1	7	1	1	0.7379243969917297	3.6676955223083496	2.6924800872802734
horror	62	26	1	7	1	6	15.30467700958252	6.971776485443115	-3.3040809631347656
,	62	27	1	7	1	1	0.6383025646209717	3.225168228149414	3.746608257293701
justice	62	28	1	7	1	7	10.09245777130127	6.536383152008057	-3.3112149238586426
.	62	29	1	7	1	1	8.354072570800781	1.8727166652679443	4.663666486740112
and	62	30	2	7	1	3	19.893598556518555	0.23233088850975037	1.640385776758194
the	62	31	2	7	1	3	3.095097064971924	6.713560104370117	-6.481229215860367
other	62	32	2	7	1	5	5.6409125328063965	9.97214126586914	-3.2585811614990234
:	62	33	2	7	1	1	7.031121253967285	9.112957954406738	0.8591833114624023
village	62	34	3	7	1	7	15.53873062133789	6.963324546813965	2.1496334075927734
,	62	35	3	7	1	1	4.1340861320495605	8.18812370300293	-1.2247991561889648
shipping	62	36	3	7	1	8	15.024187088012695	8.322847366333008	-0.13472366333007812
,	62	37	3	7	1	1	0.7448229789733887	3.7381420135498047	4.584705352783203
beauty	62	38	3	7	1	6	10.531798362731934	8.400980949401855	-4.662838935852051
,	62	39	3	7	1	1	0.5183836221694946	1.6788065433502197	6.722174406051636
football	62	40	3	7	1	8	10.556231498718262	8.192395210266113	-6.5135886669158936
,	62	41	3	7	1	1	0.3475889265537262	1.4723930358886719	6.720002174377441
merit	62	42	3	7	1	5	13.866978645324707	7.823042869567871	-6.350649833679199
,	62	43	3	7	1	1	0.36281323432922363	1.5267454385757446	6.2962974309921265
autumn	62	44	3	7	1	6	14.342147827148438	7.509156703948975	-5.98241126537323
,	62	45	3	7	1	1	0.8160111904144287	4.0082106590271	3.500946044921875
lumber	62	46	3	7	1	6	15.290460586547852	7.7984747886657715	-3.790264129638672
.	62	47	3	7	1	1	7.808440208435059	2.1190993785858154	5.679375410079956
before	63	0	0	7	1	6	10.510743141174316	7.3336076736450195	0.0
the	63	1	0	7	1	3	1.3516240119934082	5.0294013023376465	2.304206371307373
meeting	63	2	0	7	1	7	9.76176929473877	8.512018203735352	-3.482616901397705
,	63	3	0	7	1	1	1.3793230056762695	4.450833797454834	4.061184406280518
<unk>	63	4	0	7	1	5	1.5797295570373535	4.693855285644531	-0.24302148818969727
wrote	63	5	0	7	1	5	6.7452545166015625	7.437475681304932	-2.7436203956604004
down	63	6	0	7	1	4	12.359661102294922	5.054750919342041	2.3827247619628906
the	63	7	0	7	1	3	2.0881338119506836	5.478602886199951	-0.42385196685791016
following	63	8	0	7	1	9	8.708403587341309	9.597563743591309	-4.118960857391357
lists	63	9	0	7	1	5	9.607193946838379	8.287297248840332	1.3102664947509766
of	63	10	0	7	1	2	2.7516086101531982	4.2685065269470215	4.0187907218933105
words	63	11	0	7	1	5	8.586953163146973	7.098214626312256	-2.8297080993652344
.	63	12	0	7	1	1	2.9857442378997803	5.5401482582092285	1.5580663681030273
one	63	13	0	7	1	3	25.875417709350586	0.16667278110980988	5.373475477099419
was	63	14	0	7	1	3	5.924862384796143	6.96293306350708	-6.79626028239727
:	63	15	0	7	1	1	11.934603691101074	7.956364154815674	-0.9934310913085938
writing	63	16	1	7	1	7	11.772913932800293	4.645127296447754	3.31123685836792
,	63	17	1	7	1	1	3.4897983074188232	6.134313106536865	-1.4891858100891113
pocket	63	18	1	7	1	6	16.820356369018555	5.61308479309082	0.5212283134460449
,	63	19	1	7	1	1	2.719005823135376	5.227999687194824	0.3850851058959961
training	63	20	1	7	1	8	12.462387084960938	6.726827144622803	-1.4988274574279785
,	63	21	1	7	1	1	0.5589163899421692	2.1033923625946045	4.623434782028198
circuit	63	22	1	7	1	7	17.789247512817383	7.541146755218506	-5.437754392623901
,	63	23	1	7	1	1	1.8313955068588257	6.110321998596191	1.4308247566223145
cousin	63	24	1	7	1	6	16.935497283935547	7.3276495933532715	-1.21732759475708
,	63	25	1	7	1	1	0.8814756870269775	3.047872543334961	4.2797770500183105
chapter	63	26	1	7	1	7	14.172281265258789	5.422048568725586	-2.374176025390625
,	63	27	1	7	1	1	2.0387473106384277	3.7957913875579834	1.6262571811676025
quarter	63	28	1	7	1	7	15.913722038269043	5.278168678283691	-1.482377290725708
.	63	29	1	7	1	1	10.190184593200684	3.093740463256836	2.1844282150268555
and	63	30	2	7	1	3	19.210163116455078	0.08894088864326477	3.004799574613571
the	63	31	2	7	1	3	3.2249186038970947	6.771317005157471	-6.682376116514206
other	63	32	2	7	1	5	4.721137523651123	9.914445877075195	-3.1431288719177246
:	63	33	2	7	1	1	8.074644088745117	9.18734359741211	0.7271022796630859
oven	63	34	3	7	1	4	22.575878143310547	6.798117160797119	2.3892264366149902
,	63	35	3	7	1	1	2.420478582382202	7.424360275268555	-0.6262431144714355
patient	63	36	3	7	1	7	16.143781661987305	8.223608016967773	-0.7992477416992188
,	63	37	3	7	1	1	1.3778066635131836	6.132105827331543	2.0915021896362305
daughter	63	38	3	7	1	8	14.356821060180664	7.184076309204102	-1.0519704818725586
,	63	39	3	7	1	1	0.9057499170303345	2.9939022064208984	4.190174102783203
bubble	63	40	3	7	1	6	14.174101829528809	6.916664123535156	-3.922761917114258
,	63	41	3	7	1	1	0.7676589488983154	3.921210527420044	2.9954535961151123
colour	63	42	3	7	1	6	11.877985000610352	8.113898277282715	-4.192687749862671
,	63	43	3	7	1	1	0.5971255302429199	2.920135498046875	5.19376277923584
product	63	44	3	7	1	7	15.017082214355469	7.694145202636719	-4.774009704589844
,	63	45	3	7	1	1	0.538841962814331	2.820969581604004	4.873175621032715
echo	63	46	3	7	1	4	16.291906356811523	7.750783920288086	-4.929814338684082
.	63	47	3	7	1	1	8.2623929977417	2.601680040359497	5.149103879928589
before	64	0	0	7	1	6	10.510743141174316	7.3336076736450195	0.0
the	64	1	0	7	1	3	1.3516240119934082	5.0294013023376465	2.304206371307373
meeting	64	2	0	7	1	7	9.76176929473877	8.512018203735352	-3.482616901397705
,	64	3	0	7	1	1	1.3793230056762695	4.450833797454834	4.061184406280518
<unk>	64	4	0	7	1	5	1.5797295570373535	4.693855285644531	-0.24302148818969727
wrote	64	5	0	7	1	5	6.7452545166015625	7.437475681304932	-2.7436203956604004
down	64	6	0	7	1	4	12.359661102294922	5.054750919342041	2.3827247619628906
the	64	7	0	7	1	3	2.0881338119506836	5.478602886199951	-0.42385196685791016
following	64	8	0	7	1	9	8.708403587341309	9.597563743591309	-4.118960857391357
lists	64	9	0	7	1	5	9.607193946838379	8.287297248840332	1.3102664947509766
of	64	10	0	7	1	2	2.7516086101531982	4.2685065269470215	4.0187907218933105
words	64	11	0	7	1	5	8.586953163146973	7.098214626312256	-2.8297080993652344
.	64	12	0	7	1	1	2.9857442378997803	5.5401482582092285	1.5580663681030273
one	64	13	0	7	1	3	25.875417709350586	0.16667278110980988	5.373475477099419
was	64	14	0	7	1	3	5.924862384796143	6.96293306350708	-6.79626028239727
:	64	15	0	7	1	1	11.934603691101074	7.956364154815674	-0.9934310913085938
sailor	64	16	1	7	1	6	18.434467315673828	4.645127296447754	3.31123685836792
,	64	17	1	7	1	1	3.0689265727996826	5.848675727844238	-1.2035484313964844
matter	64	18	1	7	1	6	19.884519577026367	6.590270519256592	-0.7415947914123535
,	64	19	1	7	1	1	1.1088711023330688	4.417582988739014	2.172687530517578
darkness	64	20	1	7	1	8	13.40216064453125	6.836897850036621	-2.4193148612976074
,	64	21	1	7	1	1	0.4693228602409363	1.7535510063171387	5.083346843719482
scatter	64	22	1	7	1	7	20.870933532714844	6.800745487213135	-5.047194480895996
,	64	23	1	7	1	1	0.5649160742759705	2.2277750968933105	4.572970390319824
captain	64	24	1	7	1	7	13.186688423156738	7.416356086730957	-5.1885809898376465
,	64	25	1	7	1	1	1.5653024911880493	4.106814384460449	3.309541702270508
tunnel	64	26	1	7	1	6	16.066570281982422	6.967568397521973	-2.8607540130615234
,	64	27	1	7	1	1	0.6356234550476074	3.012329339981079	3.9552390575408936
method	64	28	1	7	1	6	13.435126304626465	7.9159836769104	-4.903654336929321
.	64	29	1	7	1	1	7.836728572845459	2.7523317337036133	5.163651943206787
and	64	30	2	7	1	3	19.893993377685547	0.08683644235134125	2.665495291352272
the	64	31	2	7	1	3	2.9302287101745605	7.2821149826049805	-7.195278540253639
other	64	32	2	7	1	5	4.869032382965088	10.380237579345703	-3.0981225967407227
:	64	33	2	7	1	1	6.939699649810791	9.110725402832031	1.2695121765136719
future	64	34	3	7	1	6	12.961193084716797	7.178496837615967	1.9322285652160645
,	64	35	3	7	1	1	3.3080568313598633	8.802446365356445	-1.6239495277404785
legend	64	36	3	7	1	6	14.438034057617188	7.786090850830078	1.0163555145263672
,	64	37	3	7	1	1	1.120708703994751	3.2792856693267822	4.506805181503296
problem	64	38	3	7	1	7	14.478968620300293	7.925643444061279	-4.646357774734497
,	64	39	3	7	1	1	1.1855541467666626	5.065290451049805	2.8603529930114746
flavor	64	40	3	7	1	6	18.665725708007812	8.176483154296875	-3.1111927032470703
,	64	41	3	7	1	1	0.4830818772315979	2.42738938331604	5.749093770980835
prairie	64	42	3	7	1	7	17.07439613342285	9.103894233703613	-6.676504850387573
,	64	43	3	7	1	1	1.6221650838851929	7.092048645019531	2.011845588684082
forehead	64	44	3	7	1	8	15.046772956848145	9.082273483276367	-1.990224838256836
,	64	45	3	7	1	1	0.7026864290237427	3.130890130996704	5.951383352279663
illness	64	46	3	7	1	7	13.86415958404541	8.876933097839355	-5.746042966842651
.	64	47	3	7	1	1	5.21995735168457	1.5978620052337646	7.279071092605591
before	65	0	0	7	1	6	10.510743141174316	7.3336076736450195	0.0
the	65	1	0	7	1	3	1.3516240119934082	5.0294013023376465	2.304206371307373
meeting	65	2	0	7	1	7	9.76176929473877	8.512018203735352	-3.482616901397705
,	65	3	0	7	1	1	1.3793230056762695	4.450833797454834	4.061184406280518
<unk>	65	4	0	7	1	5	1.5797295570373535	4.693855285644531	-0.24302148818969727
wrote	65	5	0	7	1	5	6.7452545166015625	7.437475681304932	-2.7436203956604004
down	65	6	0	7	1	4	12.359661102294922	5.054750919342041	2.3827247619628906
the	65	7	0	7	1	3	2.0881338119506836	5.478602886199951	-0.42385196685791016
following	65	8	0	7	1	9	8.708403587341309	9.597563743591309	-4.118960857391357
lists	65	9	0	7	1	5	9.607193946838379	8.287297248840332	1.3102664947509766
of	65	10	0	7	1	2	2.7516086101531982	4.2685065269470215	4.0187907218933105
words	65	11	0	7	1	5	8.586953163146973	7.098214626312256	-2.8297080993652344
.	65	12	0	7	1	1	2.9857442378997803	5.5401482582092285	1.5580663681030273
one	65	13	0	7	1	3	25.875417709350586	0.16667278110980988	5.373475477099419
was	65	14	0	7	1	3	5.924862384796143	6.96293306350708	-6.79626028239727
:	65	15	0	7	1	1	11.934603691101074	7.956364154815674	-0.9934310913085938
image	65	16	1	7	1	5	16.390039443969727	4.645127296447754	3.31123685836792
,	65	17	1	7	1	1	4.057755470275879	6.213231086730957	-1.5681037902832031
butcher	65	18	1	7	1	7	17.72801971435547	9.03807258605957	-2.8248414993286133
,	65	19	1	7	1	1	0.7195268869400024	2.998670816421509	6.0394017696380615
anchor	65	20	1	7	1	6	16.585891723632812	6.159686088562012	-3.161015272140503
,	65	21	1	7	1	1	0.7221686244010925	3.288053035736084	2.8716330528259277
scholar	65	22	1	7	1	7	17.481014251708984	6.234338760375977	-2.9462857246398926
,	65	23	1	7	1	1	1.0712684392929077	2.8891334533691406	3.345205307006836
compound	65	24	1	7	1	8	19.308834075927734	5.469662189483643	-2.580528736114502
,	65	25	1	7	1	1	1.433356523513794	6.115512371063232	-0.6458501815795898
tribute	65	26	1	7	1	7	16.5354061126709	5.893738746643066	0.22177362442016602
,	65	27	1	7	1	1	0.5299249887466431	2.4332876205444336	3.460451126098633
victim	65	28	1	7	1	6	18.361568450927734	5.670649528503418	-3.2373619079589844
.	65	29	1	7	1	1	6.893294811248779	4.601557731628418	1.069091796875
and	65	30	2	7	1	3	20.921493530273438	0.07465238869190216	4.526905342936516
the	65	31	2	7	1	3	2.6862926483154297	6.229696750640869	-6.155044361948967
other	65	32	2	7	1	5	5.007092475891113	9.683114051818848	-3.4534173011779785
:	65	33	2	7	1	1	6.994217395782471	8.707695960998535	0.9754180908203125
cabin	65	34	3	7	1	5	17.308609008789062	6.69262170791626	2.0150742530822754
